page,rank,title,price,reviews_count,rating,asin,url,date,bought_number,category,market_place
1,1,"Caffè Borbone Respresso, Blu Blend - 100 Capsules - Compatible with Nespresso Machines for Home Use *",€23.00,82041,4.4 out of 5 stars,B01LQQQWG2,https://www.amazon.it/-/en/Caff%C3%A8-Borbone-Respresso-Blu-Blend/dp/B01LQQQWG2/ref=zg_bs_g_grocery_d_sccl_1/523-3725179-9011818?psc=1,2026-02-27,0,grocery,it
1,2,"Caffè Borbone Compostable Waffle, Blue Mix - 150 Pods - ESE System Diameter >44 mm - 150 Pieces",€26.99,47530,4.5 out of 5 stars,B01N1NR31G,https://www.amazon.it/Caff%C3%A8-Borbone-Compostable-Waffle-Blue/dp/B01N1NR31G/ref=zg_bs_g_grocery_d_sccl_2/523-3725179-9011818?psc=1,2026-02-27,4K+,grocery,it
1,3,"Pavesi Chocolate Drops Shortbread Biscuits, 500 g",€2.90,9476,4.4 out of 5 stars,B003VYYBFW,https://www.amazon.it/-/en/Pavesi-Chocolate-Drops-Shortbread-Biscuits/dp/B003VYYBFW/ref=zg_bs_g_grocery_d_sccl_3/523-3725179-9011818?psc=1,2026-02-27,10K+,grocery,it
1,4,"Caffè Borbone Don Carlo, Red Blend – 100 Capsules – Compatible with Lavazza Machines* A Modo Mio*",€20.90,26376,4.5 out of 5 stars,B01BBW9Q46,https://www.amazon.it/-/en/Caff%C3%A8-Borbone-Don-Carlo-Blend/dp/B01BBW9Q46/ref=zg_bs_g_grocery_d_sccl_4/523-3725179-9011818?psc=1,2026-02-27,3K+,grocery,it
1,5,"Bialetti Caffè D'Italia, Multipack 128 Capsules, 8 Boxes of 16 Capsules, Naples, Intensity 10, Compatible with Bialetti Machines Closed System, 100% Aluminium",€44.65,15292,4.4 out of 5 stars,B07K7LQH5W,https://www.amazon.it/-/en/Bialetti-Multipack-Intensity-Compatible-Aluminium/dp/B07K7LQH5W/ref=zg_bs_g_grocery_d_sccl_5/523-3725179-9011818?psc=1,2026-02-27,3K+,grocery,it
1,6,Caffè Borbone Blu Blend – 90 Capsules – Compatible with Nescafè Dolce Gusto Machines,€22.61,26558,4.3 out of 5 stars,B07MJTXDLR,https://www.amazon.it/-/en/Caff%C3%A8-Borbone-Blu-Blend-Compatible/dp/B07MJTXDLR/ref=zg_bs_g_grocery_d_sccl_6/523-3725179-9011818?psc=1,2026-02-27,3K+,grocery,it
1,7,"Pan di Stelle Shortbread Cookies with Cocoa, Chocolate and Fresh Italian Milk, Breakfast Rich in Taste, 350 g",€1.99,4993,4.4 out of 5 stars,B098B464XK,https://www.amazon.it/-/en/Pan-Stelle-Shortbread-Chocolate-Breakfast/dp/B098B464XK/ref=zg_bs_g_grocery_d_sccl_7/523-3725179-9011818?psc=1,2026-02-27,4K+,grocery,it
1,8,"Lavazza, A Modo Mio Crema e Gusto Classico, 90 Coffee Capsules, for an Espresso with Notes of Chocolate and Dried Fruits, Arabica and Robusta, Intensity 12/13, Medium Roasting, Pack of 36 and 54",€29.24,17358,4.7 out of 5 stars,B0FV3M6TD8,https://www.amazon.it/-/en/Lavazza-Classico-Capsules-Chocolate-Intensity/dp/B0FV3M6TD8/ref=zg_bs_g_grocery_d_sccl_8/523-3725179-9011818?psc=1,2026-02-27,2K+,grocery,it
1,9,Mulino Bianco Baiocchi Biscuits with Hazelnut Cream and Cocoa for Breakfast and Sweet Snack for Snack – 168 g,€1.36,6798,4.7 out of 5 stars,B07H5TMT7R,https://www.amazon.it/-/en/Mulino-Bianco-Baiocchi-Biscuits-Breakfast/dp/B07H5TMT7R/ref=zg_bs_g_grocery_d_sccl_9/523-3725179-9011818?psc=1,2026-02-27,4K+,grocery,it
1,10,"Cipster the Original Crispy Potato Chips - Light Flavour and Iconic Shape, 132g (Multipack 6 x 22g Sachets)",€1.71,2705,4.7 out of 5 stars,B00XUJ13VS,https://www.amazon.it/-/en/Cipster-Original-Crispy-Potato-Chips/dp/B00XUJ13VS/ref=zg_bs_g_grocery_d_sccl_10/523-3725179-9011818?psc=1,2026-02-27,3K+,grocery,it
1,11,Kimbo ESE Compostable Coffee Pods – 100 Pods – Freshly Ground,€23.50,2424,4.6 out of 5 stars,B0BWNHHMTJ,https://www.amazon.it/-/en/Kimbo-ESE-Compostable-Coffee-Pods/dp/B0BWNHHMTJ/ref=zg_bs_g_grocery_d_sccl_11/523-3725179-9011818?psc=1,2026-02-27,3K+,grocery,it
1,12,"Caffè Vergnano 1882 Èspresso Compostable Capsules Arabica Coffee, Nespresso Compatible and with Espresso 1882 trè Machines, Pack of 100 Capsules",€28.47,9926,4.2 out of 5 stars,B086NDMK9F,https://www.amazon.it/-/en/Caff%C3%A8-Vergnano-1882-Compostable-Compatible/dp/B086NDMK9F/ref=zg_bs_g_grocery_d_sccl_12/523-3725179-9011818?psc=1,2026-02-27,0,grocery,it
1,13,"Buongrano White Biscuits with 100% Wholemeal Flour, Breakfast Rich in Fibre and Flavour – 350 g",€1.08,3876,4.4 out of 5 stars,B01MA29FK1,https://www.amazon.it/-/en/Buongrano-Biscuits-Wholemeal-Breakfast-Flavour/dp/B01MA29FK1/ref=zg_bs_g_grocery_d_sccl_13/523-3725179-9011818?psc=1,2026-02-27,2K+,grocery,it
1,14,"CAFFÈ BORBONE Don Carlo, Black Blend - 50 Capsules - Compatible with Lavazza A Modo Mio Household Machines",€14.15,1605,4.5 out of 5 stars,B06XZ64B1K,https://www.amazon.it/-/en/CAFF%C3%88-BORBONE-Carlo-Black-Blend/dp/B06XZ64B1K/ref=zg_bs_g_grocery_d_sccl_14/523-3725179-9011818?psc=1,2026-02-27,0,grocery,it
1,15,Caffè Borbone Blue Blend - 50 Capsules - Compatible with Nescafè* Dolce Gusto Machines,€13.34,1143,4.3 out of 5 stars,B0F8VZBRWL,https://www.amazon.it/-/en/Caff%C3%A8-Borbone-Blue-Blend-Compatible/dp/B0F8VZBRWL/ref=zg_bs_g_grocery_d_sccl_15/523-3725179-9011818?psc=1,2026-02-27,2K+,grocery,it
1,16,by Amazon Natural Chia Seeds 350g,€3.47,5948,4.6 out of 5 stars,B0CCTYMCFS,https://www.amazon.it/-/en/Amazon-Natural-Chia-Seeds-350g/dp/B0CCTYMCFS/ref=zg_bs_g_grocery_d_sccl_16/523-3725179-9011818?psc=1,2026-02-27,4K+,grocery,it
1,17,"illy, Classic Hyperespresso Coffee Capsules, 100% Arabica with Notes of Orange Blossom and Jasmine, Soft Taste and Sweet Aftertaste, 6 Packs of 18 (108 Capsules Total)",€51.59,6154,4.6 out of 5 stars,B07M8S1B64,https://www.amazon.it/-/en/illy-Classic-Hyperespresso-Capsules-Aftertaste/dp/B07M8S1B64/ref=zg_bs_g_grocery_d_sccl_17/523-3725179-9011818?psc=1,2026-02-27,3K+,grocery,it
1,18,"Pavesi Extra Dark Drops Shortbread Biscuits with Dark Chocolate, 400 g",€1.79,2669,4.4 out of 5 stars,B00PA2NX48,https://www.amazon.it/-/en/Pavesi-Extra-Shortbread-Biscuits-Chocolate/dp/B00PA2NX48/ref=zg_bs_g_grocery_d_sccl_18/523-3725179-9011818?psc=1,2026-02-27,1K+,grocery,it
1,19,"NESCAFÉ DOLCE GUSTO Espresso Barista Caffè, 6 Packs of 16 Capsules (96 Nescafé Dolce Gusto Compatible Capsules)",€35.30,7695,4.7 out of 5 stars,B00C7N1TQW,https://www.amazon.it/-/en/Espresso-Nescaf%C3%A9-Dolce-Gusto-Compatible/dp/B00C7N1TQW/ref=zg_bs_g_grocery_d_sccl_19/523-3725179-9011818?psc=1,2026-02-27,4K+,grocery,it
